Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
6064,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,triserrata,"(G¸nther, 1873)",,,,,Testudo gadowi  |Testudo guentheri  |Testudo leptocnemis  |Testudo microtympanum  |Testudo schweigeri  |Testudo triserrata  ,,,,EX,,2.3,1996,,N
6065,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,vosmaeri,"(Suckow, 1798)",,,,,Testudo commersoni  |Testudo indica subspecies vosmaeri|Testudo rodericensis  ,,,,EX,,2.3,1996,,N
192191,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CYLINDROPHIIDAE,Cylindrophis,engkariensis,"Steubing, 1994",,,,,,Engkari Pipe Snake,,,DD,,3.1,2012,unknown,N
192035,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CYLINDROPHIIDAE,Cylindrophis,lineatus,"Blanford, 1881",,,,,,Lined Pipe Snake,,,DD,,3.1,2012,unknown,N
192080,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CYLINDROPHIIDAE,Cylindrophis,ruffus,"Laurenti, 1768",,,,,Anguis ruffa  ,"Common Pipe Snake, Red Cylinder Snake, Red-tailed Pipe Snake",,,LC,,3.1,2012,increasing,N
176236,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,bifrontalis,"(Boulenger, 1906)",,,,,Amphisbaena bifrontalis  ,"French Congo Worm Lizard, OmbouÈ Worm Lizard",,,LC,,3.1,2010,unknown,N
203807,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,degrysi,"(Loveridge, 1941)",,,,,Placogaster degrysi,Sierra Leone Worm Lizard,,,DD,,3.1,2013,unknown,N
176237,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,feae,"(Boulenger, 1906)",,,,,Placogaster feae,"Ugly Worm Lizard, Fea's Worm Lizard",,,LC,,3.1,2013,unknown,N
203808,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,gansi,"Dunger, 1968",,,,,,,,,CR,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2013,unknown,N
203810,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,kigomensis,"Dunger, 1968",,,,,,,,,CR,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2013,unknown,N
174090,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,kraussi,"(Peters, 1878)",,,,,Amphisbaena kraussi,Ghana Worm Lizard,,,DD,B1b(iii),3.1,2013,unknown,N
203811,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,leonina,"(M¸ller, 1885)",,,,,Amphisbaena leonina,Los Archipelago Worm Lizard,,,VU,B1ab(iii),3.1,2013,unknown,N
203814,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,liberiensis,"(Boulenger, 1878)",,,,,Ophioproctes liberiensis,Liberia Worm Lizard,,,LC,,3.1,2013,unknown,N
203815,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,muelleri,"(Strauch, 1881)",,,,,Amphisbaena muelleri,,,,DD,,3.1,2013,unknown,N
203816,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,nigeriensis,"Dunger, 1968",,,,,,,,,VU,D2,3.1,2013,unknown,N
203817,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,oligopholis,"(Boulenger, 1906)",,,,,Amphisbaena oligopholis,Cassine River Worm Lizard,,,EN,B1ab(iii),3.1,2013,unknown,N
203818,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,rouxae,"Hahn, 1979",,,,,,,,,DD,,3.1,2013,unknown,N
176238,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,schaeferi,"(Sternfeld, 1912)",,,,,Chirindia schaeferi  ,Cameroon Worm Lizard,,,DD,,3.1,2010,unknown,N
176239,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,senegalensis,"Gans, 1987",,,,,,,,,DD,,3.1,2013,unknown,N
203819,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AMPHISBAENIDAE,Cynisca,williamsi,"Gans, 1987",,,,,,,,,DD,,3.1,2013,unknown,N
174112,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,adleri,"Das, 1997",,,,,,,,,LC,,3.1,2010,unknown,N
169773,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,agusanensis,"(Taylor, 1915)",,,,,Gymnodactylus agusanensis,Agusan Bent-toed Gecko,,,LC,,3.1,2009,decreasing,N
178289,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,annandalei,"Bauer, 2003",,,,,,,,,DD,,3.1,2010,unknown,N
169838,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,annulatus,"(Taylor, 1915)",,,,,Gymnodactylus annulatus,"Annulated Bow-fingered Gecko, Small Bent-toed Gecko",,,LC,,3.1,2009,stable,N
178572,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,ayeyarwadyensis,"Bauer, 2003",,,,,,,,,DD,,3.1,2010,unknown,N
178230,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,biordinis,"Brown & McCoy, 1980",,,,,Gonydactylus biordinis,Guadalcanal Bow-fingered Gecko,,,LC,,3.1,2013,stable,N
178367,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,brevidactylus,"Bauer, 2002",,,,,,,,,DD,,3.1,2010,unknown,N
178444,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,cavernicolus,"Inger & King, 1961",,,,,Gymnodactylus cavernicolus  ,Niah Cave Gecko,,,VU,B1ab(iii),3.1,2010,decreasing,N
178736,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,chrysopylos,"Bauer, 2003",,,,,,,,,DD,,3.1,2010,unknown,N
178642,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,deveti,"(Brongersma, 1948)",,,,,Gymnodactylus deveti  ,Moluccan Bow-fingered Gecko,,,DD,,3.1,2010,unknown,N
178567,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,feae,"(Boulenger, 1893)",,,,,Gymnodactylus feae  ,,,,DD,,3.1,2010,unknown,N
178636,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,gordongekkoi,"(Das, 1993)",,,,,Cnemaspis gordongekkoi  ,,,,DD,,3.1,2010,unknown,N
174113,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,gubernatoris,"Annandale, 1913",,,,,,Sikkimese Bent-toed Gecko,,,NT,,3.1,2013,unknown,N
178473,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,irianjayaensis,"Rˆsler, 2001",,,,,,,,,DD,,3.1,2010,unknown,N
196570,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,louisiadensis,"(De Vis, 1892)",,,,,Gymnodactylus louisiadensis,"Ring-tailed Gecko, Banded Gecko",,,LC,,3.1,2013,stable,N
178497,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,malcolmsmithi,"(Constable, 1949)",,,,,Cyrtodactylus malcomsmithi|Gymnodactylus malcolmsmithi,Smith's Bent-toed Gecko,,,DD,,3.1,2010,unknown,N
194102,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,nebulosus,"(Beddome, 1870)",,,,,Geckoella nebulosus|Gymnodactylus nebulosus,Clouded Indian Gecko,,,LC,,3.1,2013,unknown,N
169862,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,philippinicus,"(Steindachner, 1867)",,,,,Gonydactylus philippinicus  |Gymnodactylus philippinicus  ,Philippine Bent-toed Gecko,,,LC,,3.1,2009,stable,N
169870,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,redimiculus,"King, 1962",,,,,,Palawan Bent-toed Gecko,,,NT,,3.1,2009,decreasing,N
202126,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,salomonensis,"Rˆsler, Richards & G¸nther, 2007",,,,,,,,,NT,,3.1,2013,stable,N
178561,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,sumonthai,"Bauer, Pauwels & Chanhome, 2002",,,,,,Sumontha's Gecko,,,DD,,3.1,2010,unknown,N
178719,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,sworderi,"(Smith, 1925)",,,,,Gymnodactylus sworderi  ,"Johore Bow-fingered Gecko, Kota-tinggi Forest Gecko",,,DD,,3.1,2010,unknown,N
178228,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,wakeorum,"Bauer, 2003",,,,,,,,,DD,,3.1,2010,unknown,N
178654,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,wetariensis,"(Dunn, 1927)",,,,,Gymnodactylus wetariensis  ,Wetar Bow-fingered Gecko,,,DD,,3.1,2010,unknown,N
164710,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,agamuroides,"(Nikolsky, 1900)",,,,,Agamura agamuroides|Gymnodactylus agamuroides,"Nikolsky's Spider Gecko, Nikolsky's Iranian Gecko",,,LC,,3.1,2009,unknown,N
164625,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,brevipes,"(Blanford, 1874)",,,,,Gymnodactylus brevipes,Blanford's Short-toed Gecko,,,LC,,3.1,2009,stable,N
178251,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,fortmunroi,"(Khan, 1993)",,,,,Indogekko fortmunroi|Tenuidactylus fortmunroi,Fort Munro Sandstone Gecko,,,LC,,3.1,2010,unknown,N
164591,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,gastrophole,"(Werner, 1917)",,,,,Agamura gastropholis|Cyrtodactylus gastropholis|Cyrtopodion gastropholis|Gymnodactylus gastropholis,"Werner's Spider Gecko, Werner's Bent-toed Gecko, Farsian Spider Gecko",,,DD,,3.1,2009,unknown,N
164773,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,kirmanense,"(Nikolsky, 1900)",,,,,Cyrtopodion kirmanensis|Gymnodactylus kirmanensis,Kerman Bent-toed Gecko,,,LC,,3.1,2009,stable,N
178590,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,kohsulaimanai,"(Khan, 1991)",,,,,Tenuidactylus kohsulaimanai,Sulaiman Range Gecko,,,LC,,3.1,2010,unknown,N
178397,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,potoharense,"Khan, 2001",,,,,Cyrtopodion potoharensis,Potwar Gecko,,,LC,,3.1,2010,unknown,N
164748,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,scabrum,"(Heyden, 1827)",,,,,Cyrtodactylus basoglui|Cyrtodactylus scaber|Gymnodactylus scaber|Stenodactylus scaber|Tenuidactylus scaber,"Rough Bent-toed Gecko, Keeled Gecko, Rough-tailed Gecko",,,LC,,3.1,2010,increasing,N
164586,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtopodion,sistanense,"Nazarov & Rajabizadeh, 2007",,,,,Cyrtopodion sistanensis,,,,LC,,3.1,2009,unknown,N
61493,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Daboia,deserti,"(Anderson, 1892)",,,,,Macrovipera deserti  |Vipera lebetina subspecies deserti,Desert Viper,Vipere Du Desert,,NT,,3.1,2006,decreasing,N
61494,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Daboia,mauritanica,"(DumÈril & Bibron, 1848)",,,,,Echidna mauritanica  |Macrovipera mauritanica  |Vipera lebetina subspecies mauritanica,Moorish Viper,Vipere De Mauretanie,,NT,,3.1,2006,decreasing,N
61495,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Daboia,palaestinae,"(Werner, 1938)",,,,,Vipera palaestinae  ,Palestine Viper,,,LC,,3.1,2009,unknown,N
201501,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Daboia,siamensis,"(Smith, 1917)",,,,,Daboia russelii subspecies siamensis|Vipera russelii subspecies siamensis,Eastern Russell's Viper,,,LC,,3.1,2012,decreasing,N
61528,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Dalmatolacerta,oxycephala,"(DumÈril and Bibron, 1839)",,,,,Lacerta oxycephala  |Lacerta oxycephala  ,Sharp-snouted Rock Lizard,,,LC,,3.1,2009,unknown,N
11120,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,alpina,"(Darevsky, 1967)",,,,,Lacerta alpina  ,,,,VU,"B1ab(i,iii,v)",3.1,2009,decreasing,N
164706,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,armeniaca,"(MÈhely, 1909)",,,,,Lacerta muralis chalibdea  |Lacerta saxicola armeniaca  ,Armenian Lizard,Lezard armenien,,LC,,3.1,2009,stable,N
164616,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,bendimahiensis,"(Schmidtler, Eiselt & Darevsky, 1994)",,,,,,Bendimahi Lizard,,,EN,"B1ab(ii,iii)",3.1,2009,unknown,N
164650,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,brauneri,"(MÈhely, 1909)",,,,,,Brauner's Rock Lizard,,,LC,,3.1,2009,stable,N
164713,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,caucasica,"(MÈhely, 1909)",,,,,Lacerta muralis caucasica  |Lacerta saxicola caucasica  |Lacerta saxicola gracilis  ,Caucasian lizard,Lezard du Caucase,,LC,,3.1,2009,stable,N
164702,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,chlorogaster,"(Boulenger, 1908)",,,,,Lacerta boettgeri  |Lacerta chlorogaster  ,Green-bellied Lizard,Lezard de Perse Ventre,,LC,,3.1,2009,decreasing,N
11117,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,clarkorum,"(Darevsky & Vedederja, 1977)",,,,,Lacerta clarkorum  ,Clarks' Lizard,Lezard de Clarc,,EN,"B1ab(i,iii)",3.1,2009,decreasing,N
164587,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,daghestanica,"(Darevsky, 1967)",,,,,Lacerta caucasica daghestanica  ,Dagestan Lizard,,,LC,,3.1,2009,stable,N
164720,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,dahli,"(Darevsky, 1957)",,,,,,,,,NT,,3.1,2009,decreasing,N
164716,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,defilippii,"(Camerano, 1877)",,,,,Lacerta defilippii  ,Alborz Lizard,,,LC,,3.1,2009,stable,N
164576,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,derjugini,"(Nikolskij, 1898)",,,,,Lacerta derjugini  ,Derjugin's Lizard,Lezard de Derjugin,,NT,,3.1,2009,decreasing,N
164722,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,dryada,"(Darevsky & Tuniyev, 1997)",,,,,Lacerta dryada  ,Charnali Lizard,,,CR,"B2ab(iii,v)",3.1,2009,decreasing,N
164638,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,mixta,"(MÈhely, 1909)",,,,,Lacerta mixta  ,Ajarian lizard,Lezard d'Ajarie,,NT,,3.1,2009,decreasing,N
164658,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,parvula,"(Lantz & CyrÈn, 1913)",,,,,Lacerta parvula  |Lacerta saxicola parvula  ,"Georgian Lizard, Red-Belied Lizard",Lezard a Ventre Rouge,,LC,,3.1,2009,stable,N
164654,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,portschinskii,"(Kessler, 1878)",,,,,Lacerta muralis subspecies depressa|Lacerta muralis subspecies portshinskii|Lacerta portshinskii  |Lacerta saxicola portshinskii  ,River Kura Lizard,Lezard de Portschinski,,LC,,3.1,2009,decreasing,N
157245,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,praticola,"(Eversmann, 1834)",,,,,Lacerta colchica  |Lacerta plicata  |Lacerta praticola hungarica  |Lacerta vivipara stenolepis  ,Meadow Lizard,Lezard der Prairies,,NT,,3.1,2009,decreasing,N
164753,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,raddei,"(Boettger, 1892)",,,,,Lacerta raddei nairensis  |Lacerta saxicola raddei  ,Radde's Lizard,,,LC,,3.1,2009,stable,N
164563,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,rostombekovi,"(Darevsky, 1957)",,,,,Lacerta rostombekovi  ,Rostombekov's Lizard,Lezard de Rostombekov,,EN,"B1ab(i,iii)",3.1,2009,decreasing,N
164633,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,rudis,"(Bedriaga, 1886)",,,,,,Spiny-Tailed Lizard,Lezard a Queue Epineuse,,LC,,3.1,2009,stable,N
164770,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,sapphirina,"(Schmidtler, 1994)",,,,,,Van Lizard,,,LC,,3.1,2009,unknown,N
164617,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,saxicola,"(Eversmann, 1834)",,,,,Lacerta muralis saxicola  |Lacerta saxicola  ,Rock Lizard,Lezard Saxicole,,LC,,3.1,2009,stable,N
164606,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,steineri,"(Eiselt, 1995)",,,,,Lacerta steineri  ,Steiner's Lacerta,,,DD,,3.1,2009,unknown,N
164578,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,unisexualis,"(Darevsky, 1966)",,,,,Lacerta unisexualis  ,"Unisexual Lizard, White-Bellied Lizard",Lezard a Ventre Blanc,,NT,,3.1,2009,decreasing,N
164776,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,uzzelli,"(Darevsky & Danielyan, 1977)",,,,,,Uzzell's Lizard,,,EN,B1ab(iii),3.1,2009,decreasing,N
164707,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Darevskia,valentini,"(Boettger, 1892)",,,,,Lacerta muralis subspecies valentini|Lacerta saxicola terentjevi  |Lacerta saxicola valentini  ,Valentin's Lizard,Lezard de Valentin,,LC,,3.1,2009,stable,N
169806,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Dasia,griffini,"Taylor, 1915",,,,,,Griffin's Keel-scaled Tree Skink,,,VU,"B1ab(i,ii,iii)",3.1,2009,decreasing,N
178252,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Dasia,olivacea,"Gray, 1839",,,,,Euprepes ernesti  |Eurepes olivaceus  |Lygosoma olivaceum  |Lygosoma olivaceum  |Mabuia saravacensis  |Tiliqua olivacea  ,"Olive Dasia, Olive Tree Skink",,,LC,,3.1,2010,stable,N
172629,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Dasia,subcaerulea,"(Boulenger, 1891)",,,,,Dasia subcaeruleum  |Dasia subcoerulea  |Lygosoma subcaeruleum  |Lygosoma subcaeruleum  ,Boulenger's Dasia,,,EN,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2013,unknown,N
176779,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dasypeltis,fasciata,"Smith, 1849",,,,,Dasypeltis fasciatus  |Dasypeltis macrops  |Dasypeltis palmarum  |Dipsas carinatus  |Rachiodon scaber  |Rachiodon subfasciatus  ,"Central African Egg-eating Snake, Western Forest Eggeater",,,LC,,3.1,2010,unknown,N
18153878,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dasypeltis,latericia,"Trape & ManÈ, 2006",,,,,Dasypeltis gansi subspecies laterica,,,,LC,,3.1,2013,stable,N
18153869,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dasypeltis,parascabra,"Trape, Mediannikov & Trape, 2012",,,,,,,,,LC,,3.1,2013,stable,N
176780,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dasypeltis,scabra,"(Linnaeus, 1758)",,,,,Coluber scaber  ,"Common Egg Eater, Egg-eating Snake, Rhombic Egg Eater",,,LC,,3.1,2010,unknown,N
178369,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PYGOPODIDAE,Delma,fraseri,"Gray, 1831",,,,,,Fraser's Delma,,,LC,,3.1,2010,unknown,N
6315,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PYGOPODIDAE,Delma,impar,"(Fischer, 1882)",,,,,,Striped Legless Lizard,,,VU,A1c,2.3,1996,,N
6316,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PYGOPODIDAE,Delma,labialis,"Shea, 1986",,,,,,"Single-striped Delma, Striped Tailed Delma",,,VU,B1ab(iii),3.1,2010,unknown,N
6317,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PYGOPODIDAE,Delma,torquata,"Kluge, 1974",,,,,,"Adorned Delma, Collared Delma",,,VU,"B1ab(i,iii,iv,v)",3.1,2010,unknown,N
177484,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Demansia,torquata,"(G¸nther, 1862)",,,,,Demansia psammophis subspecies torquata|Diemansia torquata  ,Collared Whip Snake,,,DD,,3.1,2010,unknown,N
196006,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,ashoki,"Vogel & van Rooijen, 2011",,,,,,,,,LC,,3.1,2013,unknown,N
176781,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,bifrenalis,"(Boulenger, 1890)",,,,,Ahaetulla bifrenalis  |Dendrophis bifrenalis  |Dendrophis boiga subspecies bifrenalis,"Boulenger's Bronzeback, Boulenger's Bronze-back, Travancore Bronze-brown Snake",,,LC,,3.1,2010,unknown,N
176782,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,calligastra,"(G¸nther, 1867)",,,,,Dendrelaphis papuensis  |Dendrelaphis schlenckeri  |Dendrophis aruensis  |Dendrophis calligaster  |Dendrophis calligastra  |Dendrophis calligastra subspecies distinguendus|Dendrophis calligastra subspecies keiensis|Dendrophis culligaster  |Dendrophis darnleyensis  |Dendrophis katowensis  |Dendrophis lineolata  |Dendrophis salomonis  ,"Coconut Tree Snake, Green Tree Snake, Nothern Tree Snake",,,LC,,3.1,2010,unknown,N
194916,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,chairecacos,"(Boie, 1827)",,,,,Dendrophis chairecacos,,,,DD,,3.1,2013,unknown,N
176783,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,cyanochloris,"(Wall, 1921)",,,,,Ahaetulla cyanochloris  |Dendrophis boiga subspecies cyanochloris|Dendrophis pictus subspecies cyanochloris,Wall's Bronzeback,,,LC,,3.1,2010,unknown,N
192161,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,formosus,"(Boie, 1927)",,,,,Dendrophis formosa  ,"Beautiful Bronzeback Tree Snake, Elegant Bronzeback",,,LC,,3.1,2013,stable,N
42492034,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,girii,"Vogel & Van Rooijen, 2011",,,,,,Giri's Bronzeback Tree Snake,,,LC,,3.1,2013,unknown,N
176784,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,gorei,"(Wall, 1910)",,,,,Ahaetulla gorei  |Dendrelaphis biloreatus  |Dendrophis gorei  ,"Eastern Himalayan Bronze-brown Snake, Gore's Bronzeback, Gore's Bronze-back",,,LC,,3.1,2010,unknown,N
176785,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,grandoculis,"(Boulenger, 1890)",,,,,Ahaetulla grandoculis|Ahaetulla grandoculis|Dendrophis formosus subspecies grandoculis|Dendrophis grandoculis,Southern Bronzeback,,,LC,,3.1,2013,unknown,N
191993,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,haasi,"van Rooijen & Vogel, 2008",,,,,,Haas's Bronzeback Tree Snake,,,LC,,3.1,2012,stable,N
199756,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,hollinrakei,"Lazell, 2002",,,,,,,,,DD,,3.1,2012,unknown,N
192015,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,kopsteini,"Vogel & van Rooijen, 2007",,,,,,Kopstein's Bronzeback Tree Snake,,,LC,,3.1,2013,stable,N
176786,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,lorentzi,"(Lidth de Jeude, 1911)",,,,,Dendrophis lorentzii  ,Lorentz River Tree Snake,,,LC,,3.1,2010,unknown,N
192029,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,ngansonensis,"(Bourret, 1935)",,,,,Dendrophis pictus subspecies ngansonensis,Nganson Bronzeback Tree Snake,,,LC,,3.1,2012,stable,N
